ElectionType,Year,Province,EligibleVoters,Votes1,ValidVotes,Party,Count,Turnout,VoteShare
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Lijst Henk Krol,879,0.7821092995390578,8.588286905451657e-4
Second Chamber,2021,Overijssel,902431,731465,729100,Lijst Henk Krol,469,0.8079288056372177,6.432588122342615e-4
Second Chamber,2021,Utrecht,1021121,842225,839530,Lijst Henk Krol,498,0.8221650519380171,5.931890462520696e-4
Second Chamber,2021,Zeeland,292905,231329,230555,Lijst Henk Krol,199,0.7871323466653011,8.631346099629156e-4
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Lijst Henk Krol,1673,0.7739312098722846,9.138131626237854e-4
Second Chamber,2021,Drenthe,395470,317032,316079,NLBeter,247,0.7992489948668673,7.81450207068486e-4
Second Chamber,2021,Flevoland,307056,231605,230595,NLBeter,233,0.7509867906831327,0.001010429540970099
Second Chamber,2021,Fryslân,513442,413017,411725,NLBeter,386,0.8018919371613542,9.375189750440221e-4
Second Chamber,2021,Gelderland,1631869,1321116,1316978,NLBeter,888,0.8070365942364246,6.742709445412148e-4
Second Chamber,2021,Groningen,461525,360472,359230,NLBeter,300,0.7783543686690861,8.351195612838571e-4
Second Chamber,2021,Limburg,873429,662408,659437,NLBeter,510,0.7549978303903351,7.733869952702078e-4
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,NLBeter,1258,0.7747159126914722,8.232111516972677e-4
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,NLBeter,885,0.7821092995390578,8.646910024260201e-4
Second Chamber,2021,Overijssel,902431,731465,729100,NLBeter,430,0.8079288056372177,5.897682073789603e-4
Second Chamber,2021,Utrecht,1021121,842225,839530,NLBeter,710,0.8221650519380171,8.45711290841304e-4
Second Chamber,2021,Zeeland,292905,231329,230555,NLBeter,200,0.7871323466653011,8.674719698119755e-4
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,NLBeter,1620,0.7739312098722846,8.8486391120773e-4
Second Chamber,2021,Drenthe,395470,317032,316079,"Blanco (Zeven, A.J.L.B.)",404,0.7992489948668673,0.0012781614722901552
Second Chamber,2021,Flevoland,307056,231605,230595,"Blanco (Zeven, A.J.L.B.)",0,0.7509867906831327,0
Second Chamber,2021,Fryslân,513442,413017,411725,"Blanco (Zeven, A.J.L.B.)",0,0.8018919371613542,0
Second Chamber,2021,Gelderland,1631869,1321116,1316978,"Blanco (Zeven, A.J.L.B.)",1477,0.8070365942364246,0.0011215069651884845
Second Chamber,2021,Groningen,461525,360472,359230,"Blanco (Zeven, A.J.L.B.)",0,0.7783543686690861,0
Second Chamber,2021,Limburg,873429,662408,659437,"Blanco (Zeven, A.J.L.B.)",837,0.7549978303903351,0.0012692645392963998
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,"Blanco (Zeven, A.J.L.B.)",1392,0.7747159126914722,9.108981901133519e-4
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,"Blanco (Zeven, A.J.L.B.)",0,0.7821092995390578,0
Second Chamber,2021,Overijssel,902431,731465,729100,"Blanco (Zeven, A.J.L.B.)",575,0.8079288056372177,7.886435331230284e-4
Second Chamber,2021,Utrecht,1021121,842225,839530,"Blanco (Zeven, A.J.L.B.)",0,0.8221650519380171,0
Second Chamber,2021,Zeeland,292905,231329,230555,"Blanco (Zeven, A.J.L.B.)",297,0.7871323466653011,0.0012881958751707835
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,"Blanco (Zeven, A.J.L.B.)",2210,0.7739312098722846,0.0012071291628204218
Second Chamber,2021,Drenthe,395470,317032,316079,LP (Libertaire Partij),126,0.7992489948668673,3.9863451858554346e-4
Second Chamber,2021,Flevoland,307056,231605,230595,LP (Libertaire Partij),129,0.7509867906831327,5.59422363884733e-4
Second Chamber,2021,Fryslân,513442,413017,411725,LP (Libertaire Partij),166,0.8018919371613542,4.031817353816261e-4
Second Chamber,2021,Gelderland,1631869,1321116,1316978,LP (Libertaire Partij),590,0.8070365942364246,4.4799533477400536e-4
Second Chamber,2021,Groningen,461525,360472,359230,LP (Libertaire Partij),167,0.7783543686690861,4.648832224480138e-4
Second Chamber,2021,Limburg,873429,662408,659437,LP (Libertaire Partij),337,0.7549978303903351,5.110419949138432e-4
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,LP (Libertaire Partij),751,0.7747159126914722,4.914400436602926e-4
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,LP (Libertaire Partij),745,0.7821092995390578,7.279037252060847e-4
Second Chamber,2021,Overijssel,902431,731465,729100,LP (Libertaire Partij),292,0.8079288056372177,4.0049375942943354e-4
Second Chamber,2021,Utrecht,1021121,842225,839530,LP (Libertaire Partij),457,0.8221650519380171,5.443521970626421e-4
Second Chamber,2021,Zeeland,292905,231329,230555,LP (Libertaire Partij),111,0.7871323466653011,4.8144694324564637e-4
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,LP (Libertaire Partij),1069,0.7739312098722846,5.83900938938928e-4
Second Chamber,2021,Drenthe,395470,317032,316079,OPRECHT,374,0.7992489948668673,0.0011832484916745496
Second Chamber,2021,Flevoland,307056,231605,230595,OPRECHT,179,0.7509867906831327,7.762527374834667e-4
Second Chamber,2021,Fryslân,513442,413017,411725,OPRECHT,208,0.8018919371613542,5.051915720444472e-4
Second Chamber,2021,Gelderland,1631869,1321116,1316978,OPRECHT,734,0.8070365942364246,5.573365690239321e-4
Second Chamber,2021,Groningen,461525,360472,359230,OPRECHT,265,0.7783543686690861,7.376889458007405e-4
Second Chamber,2021,Limburg,873429,662408,659437,OPRECHT,308,0.7549978303903351,4.670650873396549e-4
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,OPRECHT,773,0.7747159126914722,5.058364231017393e-4
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,OPRECHT,325,0.7821092995390578,3.1754189354627854e-4
Second Chamber,2021,Overijssel,902431,731465,729100,OPRECHT,383,0.8079288056372177,5.253051707584693e-4
Second Chamber,2021,Utrecht,1021121,842225,839530,OPRECHT,317,0.8221650519380171,3.775922242206949e-4
Second Chamber,2021,Zeeland,292905,231329,230555,OPRECHT,146,0.7871323466653011,6.33254537962742e-4
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,OPRECHT,942,0.7739312098722846,5.145319779985689e-4
Second Chamber,2021,Drenthe,395470,317032,316079,JEZUS LEEFT,187,0.7992489948668673,5.916242458372748e-4
Second Chamber,2021,Flevoland,307056,231605,230595,JEZUS LEEFT,415,0.7509867906831327,0.0017996921008694897
Second Chamber,2021,Fryslân,513442,413017,411725,JEZUS LEEFT,341,0.8018919371613542,8.282227214767139e-4
Second Chamber,2021,Gelderland,1631869,1321116,1316978,JEZUS LEEFT,688,0.8070365942364246,5.224081191940944e-4
Second Chamber,2021,Groningen,461525,360472,359230,JEZUS LEEFT,204,0.7783543686690861,5.678813016730228e-4
Second Chamber,2021,Limburg,873429,662408,659437,JEZUS LEEFT,0,0.7549978303903351,0
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,JEZUS LEEFT,473,0.7747159126914722,3.09522157991103e-4
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,JEZUS LEEFT,247,0.7821092995390578,2.413318390951717e-4
Second Chamber,2021,Overijssel,902431,731465,729100,JEZUS LEEFT,414,0.8079288056372177,5.678233438485804e-4
Second Chamber,2021,Utrecht,1021121,842225,839530,JEZUS LEEFT,392,0.8221650519380171,4.669279239574524e-4
Second Chamber,2021,Zeeland,292905,231329,230555,JEZUS LEEFT,204,0.7871323466653011,8.84821409208215e-4
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,JEZUS LEEFT,1199,0.7739312098722846,6.54908536751894e-4
Second Chamber,2021,Drenthe,395470,317032,316079,DE FEESTPARTIJ (DFP),0,0.7992489948668673,0
Second Chamber,2021,Flevoland,307056,231605,230595,DE FEESTPARTIJ (DFP),0,0.7509867906831327,0
Second Chamber,2021,Fryslân,513442,413017,411725,DE FEESTPARTIJ (DFP),0,0.8018919371613542,0
Second Chamber,2021,Gelderland,1631869,1321116,1316978,DE FEESTPARTIJ (DFP),198,0.8070365942364246,1.5034419709364924e-4
Second Chamber,2021,Groningen,461525,360472,359230,DE FEESTPARTIJ (DFP),262,0.7783543686690861,7.293377501879019e-4
Second Chamber,2021,Limburg,873429,662408,659437,DE FEESTPARTIJ (DFP),549,0.7549978303903351,8.325283537320471e-4
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,DE FEESTPARTIJ (DFP),1509,0.7747159126914722,9.874607535065e-4
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,DE FEESTPARTIJ (DFP),347,0.7821092995390578,3.3903703710941123e-4
Second Chamber,2021,Overijssel,902431,731465,729100,DE FEESTPARTIJ (DFP),0,0.8079288056372177,0
Second Chamber,2021,Utrecht,1021121,842225,839530,DE FEESTPARTIJ (DFP),371,0.8221650519380171,4.4191392803116027e-4
Second Chamber,2021,Zeeland,292905,231329,230555,DE FEESTPARTIJ (DFP),0,0.7871323466653011,0
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,DE FEESTPARTIJ (DFP),0,0.7739312098722846,0
Second Chamber,2021,Drenthe,395470,317032,316079,U-Buntu Connected Front,0,0.7992489948668673,0
Second Chamber,2021,Flevoland,307056,231605,230595,U-Buntu Connected Front,131,0.7509867906831327,5.680955788286824e-4
Second Chamber,2021,Fryslân,513442,413017,411725,U-Buntu Connected Front,0,0.8018919371613542,0
Second Chamber,2021,Gelderland,1631869,1321116,1316978,U-Buntu Connected Front,62,0.8070365942364246,4.707747585760734e-5
Second Chamber,2021,Groningen,461525,360472,359230,U-Buntu Connected Front,51,0.7783543686690861,1.419703254182557e-4
Second Chamber,2021,Limburg,873429,662408,659437,U-Buntu Connected Front,0,0.7549978303903351,0
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,U-Buntu Connected Front,70,0.7747159126914722,4.580666185914844e-5
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,U-Buntu Connected Front,466,0.7821092995390578,4.5530622274635635e-4
Second Chamber,2021,Overijssel,902431,731465,729100,U-Buntu Connected Front,50,0.8079288056372177,6.857769853243725e-5
Second Chamber,2021,Utrecht,1021121,842225,839530,U-Buntu Connected Front,102,0.8221650519380171,1.2149655164199016e-4
Second Chamber,2021,Zeeland,292905,231329,230555,U-Buntu Connected Front,0,0.7871323466653011,0
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,U-Buntu Connected Front,432,0.7739312098722846,2.3596370965539467e-4
Second Chamber,2021,Drenthe,395470,317032,316079,Vrij en Sociaal Nederland,0,0.7992489948668673,0
Second Chamber,2021,Flevoland,307056,231605,230595,Vrij en Sociaal Nederland,0,0.7509867906831327,0
Second Chamber,2021,Fryslân,513442,413017,411725,Vrij en Sociaal Nederland,100,0.8018919371613542,2.4288056348290729e-4
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Vrij en Sociaal Nederland,0,0.8070365942364246,0
Second Chamber,2021,Groningen,461525,360472,359230,Vrij en Sociaal Nederland,105,0.7783543686690861,2.9229184644935e-4
Second Chamber,2021,Limburg,873429,662408,659437,Vrij en Sociaal Nederland,0,0.7549978303903351,0
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Vrij en Sociaal Nederland,0,0.7747159126914722,0
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Vrij en Sociaal Nederland,347,0.7821092995390578,3.3903703710941123e-4
Second Chamber,2021,Overijssel,902431,731465,729100,Vrij en Sociaal Nederland,0,0.8079288056372177,0
Second Chamber,2021,Utrecht,1021121,842225,839530,Vrij en Sociaal Nederland,251,0.8221650519380171,2.989768084523483e-4
Second Chamber,2021,Zeeland,292905,231329,230555,Vrij en Sociaal Nederland,0,0.7871323466653011,0
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Vrij en Sociaal Nederland,0,0.7739312098722846,0
Second Chamber,2021,Drenthe,395470,317032,316079,Partij van de Eenheid,0,0.7992489948668673,0
Second Chamber,2021,Flevoland,307056,231605,230595,Partij van de Eenheid,67,0.7509867906831327,2.905527006223032e-4
Second Chamber,2021,Fryslân,513442,413017,411725,Partij van de Eenheid,0,0.8018919371613542,0
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Partij van de Eenheid,0,0.8070365942364246,0
Second Chamber,2021,Groningen,461525,360472,359230,Partij van de Eenheid,0,0.7783543686690861,0
Second Chamber,2021,Limburg,873429,662408,659437,Partij van de Eenheid,77,0.7549978303903351,1.1676627183491372e-4
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Partij van de Eenheid,254,0.7747159126914722,1.6621274446033862e-4
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Partij van de Eenheid,221,0.7821092995390578,2.1592848761146943e-4
Second Chamber,2021,Overijssel,902431,731465,729100,Partij van de Eenheid,66,0.8079288056372177,9.052256206281717e-5
Second Chamber,2021,Utrecht,1021121,842225,839530,Partij van de Eenheid,0,0.8221650519380171,0
Second Chamber,2021,Zeeland,292905,231329,230555,Partij van de Eenheid,23,0.7871323466653011,9.975927652837717e-5
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Partij van de Eenheid,0,0.7739312098722846,0
Second Chamber,2021,Drenthe,395470,317032,316079,Wij zijn Nederland,0,0.7992489948668673,0
Second Chamber,2021,Flevoland,307056,231605,230595,Wij zijn Nederland,0,0.7509867906831327,0
Second Chamber,2021,Fryslân,513442,413017,411725,Wij zijn Nederland,0,0.8018919371613542,0
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Wij zijn Nederland,0,0.8070365942364246,0
Second Chamber,2021,Groningen,461525,360472,359230,Wij zijn Nederland,0,0.7783543686690861,0
Second Chamber,2021,Limburg,873429,662408,659437,Wij zijn Nederland,70,0.7549978303903351,1.0615115621355793e-4
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Wij zijn Nederland,0,0.7747159126914722,0
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Wij zijn Nederland,61,0.7821092995390578,5.960017078868613e-5
Second Chamber,2021,Overijssel,902431,731465,729100,Wij zijn Nederland,126,0.8079288056372177,1.7281580030174186e-4
Second Chamber,2021,Utrecht,1021121,842225,839530,Wij zijn Nederland,0,0.8221650519380171,0
Second Chamber,2021,Zeeland,292905,231329,230555,Wij zijn Nederland,0,0.7871323466653011,0
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Wij zijn Nederland,226,0.7739312098722846,1.2344397773638702e-4
Second Chamber,2021,Drenthe,395470,317032,316079,Partij voor de Republiek,0,0.7992489948668673,0
Second Chamber,2021,Flevoland,307056,231605,230595,Partij voor de Republiek,0,0.7509867906831327,0
Second Chamber,2021,Fryslân,513442,413017,411725,Partij voor de Republiek,104,0.8018919371613542,2.525957860222236e-4
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Partij voor de Republiek,0,0.8070365942364246,0
Second Chamber,2021,Groningen,461525,360472,359230,Partij voor de Republiek,0,0.7783543686690861,0
Second Chamber,2021,Limburg,873429,662408,659437,Partij voor de Republiek,0,0.7549978303903351,0
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Partij voor de Republiek,0,0.7747159126914722,0
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Partij voor de Republiek,151,0.7821092995390578,1.4753484900150172e-4
Second Chamber,2021,Overijssel,902431,731465,729100,Partij voor de Republiek,0,0.8079288056372177,0
Second Chamber,2021,Utrecht,1021121,842225,839530,Partij voor de Republiek,0,0.8221650519380171,0
Second Chamber,2021,Zeeland,292905,231329,230555,Partij voor de Republiek,0,0.7871323466653011,0
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Partij voor de Republiek,0,0.7739312098722846,0
Second Chamber,2021,Drenthe,395470,317032,316079,Modern Nederland,33,0.7992489948668673,1.0440427867716615e-4
Second Chamber,2021,Flevoland,307056,231605,230595,Modern Nederland,0,0.7509867906831327,0
Second Chamber,2021,Fryslân,513442,413017,411725,Modern Nederland,0,0.8018919371613542,0
Second Chamber,2021,Gelderland,1631869,1321116,1316978,Modern Nederland,0,0.8070365942364246,0
Second Chamber,2021,Groningen,461525,360472,359230,Modern Nederland,0,0.7783543686690861,0
Second Chamber,2021,Limburg,873429,662408,659437,Modern Nederland,0,0.7549978303903351,0
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,Modern Nederland,0,0.7747159126914722,0
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,Modern Nederland,0,0.7821092995390578,0
Second Chamber,2021,Overijssel,902431,731465,729100,Modern Nederland,0,0.8079288056372177,0
Second Chamber,2021,Utrecht,1021121,842225,839530,Modern Nederland,0,0.8221650519380171,0
Second Chamber,2021,Zeeland,292905,231329,230555,Modern Nederland,0,0.7871323466653011,0
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,Modern Nederland,212,0.7739312098722846,1.1579700566422145e-4
Second Chamber,2021,Drenthe,395470,317032,316079,De Groenen,0,0.7992489948668673,0
Second Chamber,2021,Flevoland,307056,231605,230595,De Groenen,0,0.7509867906831327,0
Second Chamber,2021,Fryslân,513442,413017,411725,De Groenen,30,0.8018919371613542,7.286416904487219e-5
Second Chamber,2021,Gelderland,1631869,1321116,1316978,De Groenen,0,0.8070365942364246,0
Second Chamber,2021,Groningen,461525,360472,359230,De Groenen,0,0.7783543686690861,0
Second Chamber,2021,Limburg,873429,662408,659437,De Groenen,0,0.7549978303903351,0
Second Chamber,2021,Noord-Brabant,1972545,1533208,1528162,De Groenen,0,0.7747159126914722,0
Second Chamber,2021,Noord-Holland,1308624,1028882,1023487,De Groenen,89,0.7821092995390578,8.695762623267321e-5
Second Chamber,2021,Overijssel,902431,731465,729100,De Groenen,0,0.8079288056372177,0
Second Chamber,2021,Utrecht,1021121,842225,839530,De Groenen,0,0.8221650519380171,0
Second Chamber,2021,Zeeland,292905,231329,230555,De Groenen,0,0.7871323466653011,0
Second Chamber,2021,Zuid-Holland,2365572,1838316,1830790,De Groenen,0,0.7739312098722846,0
European Parliament,1979,Drenthe,289265,187380,186472,CDA,54889,0.6446407273607246,0.294355184692608
European Parliament,1979,Fryslân,398967,260793,259610,CDA,103945,0.6507054468164034,0.4003890451061207
European Parliament,1979,Gelderland,1160816,700723,697162,CDA,276175,0.6005792477016167,0.3961417862706229
European Parliament,1979,Groningen,398327,247430,246056,CDA,66630,0.6177236290786213,0.27079201482589327
